Date,Close,High,Low,Open,Volume,RSI,SMA_50,EMA_20
2020-03-13,89.25,89.31549835205078,84.03099822998047,87.75,176194000,40.55239284738408,97.46510955810547,95.32498915235631
2020-03-16,84.4574966430664,87.97250366210938,81.30149841308594,82.07550048828125,178346000,35.88880987333975,97.25624954223633,94.28998986575726
2020-03-17,90.39199829101562,92.88899993896484,84.46199798583984,88.77349853515625,218342000,44.413507885551965,97.18911956787109,93.91875257292473
2020-03-18,91.5,92.08300018310547,87.25,87.5,192904000,45.86093522738454,97.11623962402344,93.68839518502713
2020-03-19,94.04650115966795,97.25,91.63249969482422,93.0,207998000,49.13887945272531,97.09030960083008,93.7225005159453
2020-03-20,92.30449676513672,97.8499984741211,91.0364990234375,96.31549835205078,196358000,47.04064446371822,97.04442947387696,93.58745253967783
2020-03-23,95.1415023803711,95.97000122070312,90.5999984741211,91.38749694824219,156170000,50.73044704466599,97.04620956420898,93.73545728641052
2020-03-24,97.00499725341795,97.75,95.01699829101562,97.57499694824219,142942000,53.04463358281859,97.10314956665039,94.04684204517314
2020-03-25,94.29199981689452,97.51300048828125,94.28900146484375,96.03450012207031,129582000,49.40625769420243,97.09768951416015,94.0701904043847
2020-03-26,97.77449798583984,97.82450103759766,94.4645004272461,95.0999984741211,124426000,53.78800221035308,97.18373947143554,94.42298160261853
2020-03-27,95.00499725341795,96.989501953125,94.99600219726562,96.54299926757812,107758000,50.073875439296984,97.22181945800781,94.47841166459943
2020-03-30,98.19750213623048,98.68150329589844,95.61699676513672,96.1415023803711,122522000,54.015686347019795,97.30782943725586,94.83261075713573
2020-03-31,97.48600006103516,99.6510009765625,97.20050048828125,98.21749877929688,102472000,53.01115275659444,97.39282943725586,95.08531450036423
2020-04-01,95.38500213623048,97.24800109863281,94.6500015258789,96.64849853515625,82438000,50.05114584597583,97.40852951049804,95.11385617997054
2020-04-02,95.94149780273438,96.37650299072266,94.5,95.08200073242188,86720000,50.83423130027142,97.43989944458008,95.19267919166234
2020-04-03,95.32949829101562,96.31649780273438,94.4574966430664,95.55750274658203,72198000,49.90756371982644,97.46190948486328,95.20570958207693
2020-04-06,99.87950134277344,99.9260025024414,96.5009994506836,96.80000305175781,115464000,56.28752959419221,97.59785949707032,95.65083260690517
2020-04-07,100.58000183105467,101.78600311279297,99.88099670410156,100.85549926757812,102280000,57.19150700578187,97.78111953735352,96.1202772949194
2020-04-08,102.1500015258789,102.19999694824219,100.55750274658203,101.05000305175781,79546000,59.22669241183845,97.97086959838867,96.69453674548699
2020-04-09,102.13800048828124,102.6500015258789,100.88300323486328,102.21499633789062,92930000,59.20352244038206,98.15562957763672,97.21296186384835
2020-04-13,108.44349670410156,109.0,101.9000015258789,102.0,134334000,66.59741664278008,98.45381958007812,98.28253661053914
2020-04-14,114.16600036621094,114.5999984741211,109.31050109863281,110.02349853515625,161744000,71.62380674569046,98.7284196472168,99.79524744441265
2020-04-15,115.38400268554688,116.66850280761719,112.25,112.88400268554688,137332000,72.56993432438414,99.03189971923828,101.27989080071114
2020-04-16,120.40950012207033,123.05000305175781,116.75,117.30000305175781,240764000,76.1094038650082,99.3904197692871,103.10175835512631
2020-04-17,118.75,120.0,115.8010025024414,118.61650085449219,158600000,72.77016410802847,99.72554977416992,104.59206708320951
2020-04-20,119.68049621582033,122.2490005493164,119.30249786376953,119.49749755859375,115414000,73.47294560073267,100.06892974853515,106.02906033393435
2020-04-21,116.40599822998048,121.41549682617188,113.98300170898438,120.83049774169922,149534000,66.92673833048873,100.31776977539063,107.0173401335578
2020-04-22,118.17449951171876,119.69999694824219,117.55000305175781,118.44999694824219,84244000,68.55619469107404,100.54734970092774,108.0799267410017
2020-04-23,119.97250366210938,121.21099853515625,119.10399627685547,119.9990005493164,101332000,70.16555632985165,100.79599975585937,109.21255311444052
2020-04-24,120.51100158691406,121.02149963378906,119.0999984741211,120.8499984741211,76498000,70.65006737586107,101.04621978759765,110.28859582610467
2020-04-27,118.8000030517578,122.24400329589844,118.1500015258789,122.16000366210938,112912000,66.93076234500492,101.27234985351562,111.09920603807163
2020-04-28,115.7040023803711,118.67500305175781,115.30000305175781,118.6050033569336,105388000,60.70347556651422,101.45155990600585,111.53775807067157
2020-04-29,118.635498046875,119.59449768066406,115.5,116.50050354003906,91832000,64.10862435056154,101.66859985351563,112.21373330650047
2020-04-30,123.6999969482422,123.75,119.80049896240234,120.99199676513672,190692000,69.09161599536725,101.97237976074219,113.30766317714253
2020-05-01,114.302001953125,118.12200164794922,112.90950012207031,116.83999633789062,195452000,54.085607762137165,102.10531982421875,113.40236210818848
2020-05-04,115.79949951171876,116.3489990234375,112.81900024414062,112.81900024414062,97318000,55.735336698074164,102.32533981323242,113.63066090852469
2020-05-05,115.88999938964844,117.55000305175781,115.35649871826172,117.0,64850000,55.83860643609296,102.63384979248048,113.84583600196504
2020-05-06,117.56300354003906,117.87249755859375,116.0,116.47200012207031,62356000,57.79869415739745,103.0123698425293,114.19985195797209
2020-05-07,118.38050079345705,118.80000305175781,117.15550231933594,118.73899841308594,67928000,58.76187018981073,103.40038986206055,114.59800898992304
2020-05-08,118.98049926757812,119.36199951171875,117.8499984741211,118.60700225830078,64132000,59.492609665855575,103.8956999206543,115.0153890163664
2020-05-11,120.4499969482422,120.9834976196289,118.60549926757812,118.73500061035156,65184000,61.301296852420656,104.42094985961914,115.5329707241641
2020-05-12,117.84750366210938,120.94999694824219,117.75,120.59249877929688,61498000,56.49057151885892,104.82394989013672,115.75340243253984
2020-05-13,118.39600372314452,120.38500213623047,116.88999938964844,118.33999633789062,95658000,57.251998843246625,105.28287994384766,116.00507874593076
2020-05-14,119.44249725341795,119.56849670410156,117.6604995727539,118.05049896240234,72962000,58.73575829554483,105.6958999633789,116.33245193712001
2020-05-15,120.48899841308594,120.55000305175781,117.81849670410156,118.4260025024414,84700000,60.22262374263957,106.18164993286133,116.72831350625962
2020-05-18,121.31300354003906,121.6500015258789,119.20050048828125,120.21749877929688,87144000,61.40196075090274,106.70682006835938,117.16495065233386
2020-05-19,122.46649932861328,124.25,121.44850158691406,121.49150085449219,86410000,63.05334341231364,107.35554000854492,117.66986005007476
2020-05-20,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000,66.32285394016439,107.9616600036621,118.35815939519414
2020-05-21,122.33699798583984,126.27249908447266,122.12699890136719,125.0,102288000,60.272813506623336,108.58753997802734,118.73709640382705
2020-05-22,121.84400177001952,123.49250030517578,121.50650024414062,122.75050354003906,57342000,59.153724602271915,109.34781005859375,119.03299215298824
2020-05-26,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000,57.4051869923289,109.98467010498047,119.22918359740231
2020-05-27,120.51950073242188,120.67900085449219,116.5,120.24949645996094,101138000,56.04282478238286,110.70591018676758,119.35207094359464
2020-05-28,120.05500030517578,121.84850311279297,118.9114990234375,119.21649932861328,63804000,54.9062464184822,111.29917022705078,119.41901659707855
2020-05-29,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000,58.89449549388219,111.91154022216797,119.67611023124815
2020-06-01,123.552001953125,123.84649658203125,122.20850372314453,122.4000015258789,58578000,61.44554641234952,112.50165023803712,120.0452427761888
2020-06-02,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000,61.56828043149088,113.12797027587891,120.38574333628763
2020-06-03,123.91999816894533,124.4000015258789,123.05850219726562,123.40049743652344,53420000,62.13586370149008,113.70354019165039,120.722339034636
2020-06-04,123.02999877929688,125.37699890136719,122.50050354003906,123.87149810791016,58974000,59.33169092832134,114.22404022216797,120.94211615317514
2020-06-05,124.1500015258789,124.43250274658203,121.85649871826172,122.22550201416016,66128000,61.67565643205797,114.82120025634765,121.24762904581358
2020-06-08,126.2030029296875,126.5,124.36699676513672,125.01000213623047,79414000,65.5906124316719,115.38977035522461,121.71956941570633
2020-06-09,130.04299926757812,131.32150268554688,126.25,126.47200012207031,103520000,71.46268615260445,116.09053039550781,122.5122770206465
2020-06-10,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000,74.32514247139568,116.77403030395507,123.45134564330813
2020-06-11,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000,61.55354665283171,117.3822703552246,123.87483678437513
2020-06-12,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000,59.94940985409335,118.01959030151367,124.19637608592832
2020-06-15,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105469,77302000,62.21612173793115,118.67344039916992,124.61900719065389
2020-06-16,130.7635040283203,131.0,128.8000030517578,131.0,71712000,65.45784703779495,119.38212051391602,125.20419736566973
2020-06-17,132.0489959716797,132.75,131.59100341796875,132.375,59186000,67.28268161606563,120.02551040649413,125.8560829471945
2020-06-18,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000,68.19757222875099,120.66789047241211,126.50778982145722
2020-06-19,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000,69.67486977684663,121.29990051269532,127.19757208036978
2020-06-22,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000,72.23786715898629,121.9709603881836,128.00646943106744
2020-06-23,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000,75.18239069598751,122.5665005493164,128.97923470056028
