Date,Close,High,Low,Open,Volume,RSI,SMA_50,EMA_20
2020-03-13,67.36914825439453,67.84175558934598,61.30526952735632,64.19906676832508,370732000,45.24159624640375,74.02590965270996,69.9832084742253
2020-03-16,58.70230865478516,62.79093727126344,58.166688768527365,58.63929237514396,322423600,36.8470306938423,73.74753898620605,68.90883706285004
2020-03-17,61.28345489501953,62.43466692909921,57.77891021775957,59.98682095947624,324056000,40.39422655054954,73.53491188049317,68.18261018972332
2020-03-18,59.783241271972656,60.59030457265709,57.46869089766941,58.1109503450228,300233600,39.02230435422493,73.28081932067872,67.38267029279469
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,38.59131936139042,73.0243840789795,66.6152895434158
2020-03-20,55.558876037597656,61.03381398975225,55.25834685495158,59.90683232843295,401693200,35.1534771131268,72.66941123962403,65.56229778095692
2020-03-23,54.37858963012695,55.37954272359019,51.52842281078119,55.27775144769988,336752800,34.127452488287645,72.25969055175781,64.49718271897312
2020-03-24,59.83413696289063,60.03044895212406,56.78523248433621,57.28449598735918,287531200,42.483779738779816,71.95569625854492,64.05308312315574
2020-03-25,59.504520416259766,62.58977733010226,59.20883946854917,60.77206840473627,303602000,42.13598779333931,71.61304862976074,63.619886674879936
2020-03-26,62.635833740234375,62.69399806571646,59.70810978448486,59.74688846689872,252087200,46.607731923252,71.35372383117675,63.52616734777084
2020-03-27,60.04256820678711,62.012962352654554,59.875338378207296,61.25679655191656,204216800,43.602455043749096,71.04901336669921,63.19439600101048
2020-03-30,61.75605010986328,61.92812817045758,60.444875271933526,60.76964205543981,167976400,46.076577478469986,70.75971343994141,63.057410678044086
2020-03-31,61.63003158569336,63.61739280424554,61.07502603187046,61.94752788300978,197002000,45.91703571717472,70.45101661682129,62.921469812105926
2020-04-01,58.38723373413086,60.280073989764986,57.9558311223944,59.74203186534972,176218400,41.89685341242283,70.08790878295899,62.48963780467973
2020-04-02,59.36152267456055,59.41484243057951,57.415362674282804,58.24908573406499,165934000,43.49748815322367,69.73882255554199,62.19172207800172
2020-04-03,58.508419036865234,59.54814697291925,57.91705710849798,58.84530096187596,129880000,42.39615734994339,69.36527496337891,61.840931312179194
2020-04-06,63.6125373840332,63.767644688716175,60.4400305164741,60.808416836837694,201820400,50.47552087701961,69.09825859069824,62.009655699974815
2020-04-07,62.87577819824219,65.84955551125752,62.771564634380745,65.6314244661616,202887200,49.39848825095608,68.8617699432373,62.09214355695266
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200,51.8169005019877,68.61520179748535,62.32003906454943
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,52.52348624212455,68.34578300476075,62.57054757439889
2020-04-13,66.22520446777344,66.33426997710056,64.4268809310659,65.02793942933454,131022800,54.49240016364431,68.1041332244873,62.91861013567265
2020-04-14,69.56978607177734,69.86062249775517,67.38853506577631,67.8611424089209,194994800,59.26535569472395,67.99881675720215,63.55205546292072
2020-04-15,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400,58.021135296846595,67.88491065979004,64.0646977230555
2020-04-16,69.48252868652344,69.84849644250897,68.43068203167357,69.64975849579653,157125200,58.824152822976224,67.73268272399902,64.58068162433815
2020-04-17,68.53974914550781,69.54555411214668,67.1001229261611,68.99781539542603,215250000,56.809751798435094,67.54902641296387,64.95773567397336
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200,53.814943365004574,67.31873481750489,65.16338830672552
2020-04-21,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,49.700353456995046,67.06832664489747,65.15187254792838
2020-04-22,66.91592407226562,67.35217124293807,65.97071693829112,66.31243969742793,116862400,53.18156208073123,66.84802024841309,65.31987745500811
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400,52.63848087859249,66.63193092346191,65.44718372812676
2020-04-24,68.58094787597656,68.5906443947667,67.13405124110245,67.18252643877639,126161200,56.21183598722585,66.41753791809082,65.74563745649341
2020-04-27,68.62942504882812,68.96145871324816,67.84902167998845,68.29738398813116,117087600,56.30128100096007,66.21540870666504,66.02028389385862
2020-04-28,67.51699829101562,69.27411747115775,67.42490722272382,69.09234652148788,112004800,53.59577334856489,65.99064277648925,66.16282812215928
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800,57.935318086086056,65.83907020568847,66.50299651551948
2020-04-30,71.20570373535156,71.38263003955775,69.88483989033415,70.27503779613664,183064000,60.56961044761658,65.69452537536621,66.95087339359873
2020-05-01,70.0593490600586,72.46599383609758,69.27894575366496,69.37588874776901,240616800,57.545371865878714,65.54314628601074,67.24691869516633
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000,59.43164188354767,65.44673500061035,67.60917533403814
2020-05-05,72.11701202392578,72.95073530482605,71.36569067940447,71.51110890677606,147751200,61.4176554424694,65.44373008728027,68.03849311402743
2020-05-06,72.86104583740234,73.49360499399509,72.43448777558325,72.81984118068168,142333600,62.786496790406275,65.5045630645752,68.49778384958694
2020-05-07,73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200,64.17320507943737,65.55831840515137,68.98511722017129
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400,67.23021998391698,65.73984428405761,69.59291091241874
2020-05-11,76.55288696289062,77.048636946995,74.66463767418456,74.8736364220834,145946400,69.1490172608441,65.94586494445801,70.25576577436846
2020-05-12,75.6780014038086,77.6901839023614,75.55649278090975,77.23816796870288,162301200,66.07526291546003,66.01102607727051,70.77216916764847
2020-05-13,74.76426696777344,76.78131490249868,73.68526961866718,75.85784476081635,200622400,62.929052503316896,66.1039121246338,71.15236895813656
2020-05-14,75.22356414794922,75.28431846247351,73.2769935373758,74.00118763637258,158929200,63.86056501479876,66.14093482971191,71.54010183335681
2020-05-15,74.77883911132812,74.82501298410193,72.95620965856679,72.9902356348415,166348400,62.23000303297045,66.2166626739502,71.84855300268742
2020-05-18,76.54072570800781,76.91497442156756,75.41312930756065,76.10573008655975,135178400,65.94035976812535,66.34648414611816,72.29542659367033
2020-05-19,76.09841918945312,77.40584566107081,76.06682576285114,76.5577178990512,101729600,64.23440889398785,66.57826652526856,72.65761636469726
2020-05-20,77.57841491699219,77.6488845938643,76.91983269792289,76.95871635566236,111504800,67.28435715415466,66.74672798156739,73.12626384586821
2020-05-21,77.0000228881836,77.98181472796601,76.76186329555514,77.43988355018321,102688800,64.95318660392724,66.9516576385498,73.49519327846967
2020-05-22,77.49578094482422,77.57840592683334,76.6354977307433,76.73756083121987,81803200,66.03928441467713,67.29834686279297,73.8762016276463
2020-05-26,76.97086334228516,78.79591801457437,76.91496669977643,78.61608760624858,125522000,63.785319374385814,67.49038116455078,74.17093131475475
2020-05-27,77.30622863769531,77.45204049887009,76.08628447900834,76.82749168318873,112945200,64.61624172641055,67.86245956420899,74.46953105979672
2020-05-28,77.3402328491211,78.60149285636655,76.70352889805483,76.9805646816368,133560800,64.70467023466449,68.18359512329101,74.74293123020857
2020-05-29,77.2649154663086,78.04499886732665,76.90767976403508,77.5832675133885,153532400,64.32123685085594,68.53322860717773,74.98312020507524
2020-06-01,78.21511840820312,78.33662705652523,77.08751459195024,77.21874600870194,80791200,66.97975947276521,68.91102752685546,75.29092955775408
2020-06-02,78.57720184326172,78.60150505310432,77.50549481099908,77.94778801471988,87642800,67.95949069815694,69.37139404296875,75.60390787065957
2020-06-03,79.009765625,79.2722284031161,78.3244552131719,78.89797976869754,104491200,69.1375921826194,69.86401756286621,75.92827527583485
2020-06-04,78.32931518554688,79.1312690763083,77.95506657558614,78.83236263047952,87560400,65.083573799897,70.23392112731933,76.15694574342646
2020-06-05,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400,71.07254436146046,70.65503524780273,76.57630580980774
2020-06-08,81.03654479980469,81.07057078079636,79.54442247076808,80.25646136244434,95654400,72.17011751359104,71.02304946899415,77.00109047552172
2020-06-09,83.59549713134766,83.98918386938145,80.68415537333125,80.71574880080514,147712400,77.17963014096514,71.49410804748535,77.629129204648
2020-06-10,85.7462158203125,86.21523738880465,84.10584918729383,84.5457098689179,166651600,80.37676404243017,71.97391136169433,78.40218507280652
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,62.36578998695408,72.37390060424805,78.70954780048007
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000,63.85886433406713,72.8528409576416,79.05475766746373
2020-06-15,83.35248565673828,84.00620266393342,80.82267515019947,80.98549997370785,138808800,65.96012143420884,73.33266021728515,79.4640650950137
2020-06-16,85.56151580810547,85.83370137590062,83.77291228895632,85.41084628969108,165428800,70.03100105127452,73.87372215270996,80.04477468673672
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400,69.54812697538371,74.31031997680664,80.55883696313009
2020-06-18,85.4764633178711,85.89445330068732,84.86648762356708,85.39869601495222,96820400,69.61261494606423,74.76233367919922,81.02718233024828
2020-06-19,84.98799896240234,86.65023617971444,83.87740827164068,86.18364717992426,264476000,67.40633469796111,75.17239273071289,81.40440296188201
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200,71.78956606277582,75.61761749267578,81.95747091942785
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600,74.83999170978034,76.07457580566407,82.63515179540497
2020-06-24,87.50078582763672,89.62232897813153,87.12653720580805,88.70129157263592,192623200,68.13797385224315,76.43319580078125,83.09854551276037
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400,70.25712500904456,76.82774810791015,83.62843780209568
2020-06-26,85.93819427490234,88.77906661891221,85.78994989080277,88.55792002381165,205256800,60.15286675444841,77.15686141967774,83.84841460902965
2020-06-29,87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000,64.18569301802418,77.54444229125977,84.23606966765628
2020-06-30,88.65271759033203,88.9394836715039,87.4862373916304,87.50567551454532,140223200,65.57600895625427,77.97515487670898,84.65670280314922
2020-07-01,88.4850082397461,89.27481431029784,88.43640923902939,88.73045803796369,110737200,64.95547851050786,78.44400558471679,85.02130332092034
2020-07-02,88.4850082397461,90.03060182197771,88.37079725072775,89.39389780709443,114041600,64.95547851050787,78.8753872680664,85.35117997985613
2020-07-06,90.85201263427734,91.32103421004693,89.88480117911871,89.91639461248228,118655600,69.65558817161819,79.35929565429687,85.87506880408672
2020-07-07,90.57012176513672,92.01121263205987,90.45833587921427,91.23112914431677,112424400,68.47770109664802,79.79907913208008,86.32221670513911
2020-07-08,92.67949676513672,92.71109019742121,91.46197784699565,91.549467922268,117092000,72.25812861405697,80.28008056640626,86.9276719489484
2020-07-09,93.07804107666016,93.62725502908617,92.02820475666121,93.57379093641129,125642800,72.91896774433724,80.79130142211915,87.51342138968286
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200,73.19985395265377,81.26142684936524,88.05889245873651
2020-07-13,92.81072998046876,97.16317034048585,92.59687358818513,94.54830204332501,191649200,71.10181839126321,81.69352737426757,88.5114484131872
2020-07-14,94.34661102294922,94.53858935423052,91.25543060561826,92.19104129715517,170989200,73.97062451936105,82.17927261352538,89.06717818554549
2020-07-15,94.9954605102539,96.47543496831665,93.7949544622353,96.22512744748764,153198000,75.09543836843588,82.65816955566406,89.63177650218438
2020-07-16,93.82652282714844,94.68437336507236,93.22626996352706,93.86540647447868,110577600,69.28648965541643,83.09235977172851,90.03127615218096
2020-07-17,93.636962890625,94.4340590623422,93.1630763529722,94.27853190059822,92186800,68.3629728467486,83.50787811279297,90.37467488917564
2020-07-20,95.61029052734376,95.74881216241437,93.37939358732925,93.72448140194915,90318000,72.475864425059,83.94778823852539,90.87330494995355
2020-07-21,94.29069519042967,96.47785049123863,94.0403877137668,96.40251573529238,103433200,66.2714039506057,84.3262631225586,91.19877068714175
2020-07-22,94.55558776855467,95.23846569726479,93.90430327124304,93.9917859277632,89001600,66.8842604247706,84.68631713867188,91.51846755203822
